指標名稱,相似度,片段內容
G-1-3,0.8333511502536824,"陳報機制，精進集團風險管理能力，期望在氣候變遷衝擊下，能積極
因應氣候相關風險，並掌握氣候機會衍生之商機，開創屬於合庫與各
利害關係人的淨零未來。
編製原則
　　本報告書是依據國際金融穩定委員會	 (Financial	 Stability	
Board,	FSB)	氣候相關財務揭露工作小組	 (Task	Force	on	Climate-
related	Financial	 Disclosures,	 TCFD)	建議框架及金融監督管理委
員會發布之「本國銀行氣候風險財務揭露指引」進行揭露。
報告書期間
　　本報告書為合庫金控第一本氣候相關財務揭露報告，歷年氣候相"
G-1-3,0.8312712198075971,"2022
TCFD Report前言 ｜氣候治理 ｜氣候策略 ｜氣候風險管理 ｜氣候指標與目標 ｜未來展望 ｜附錄48TCFD 面向 TCFD 建議揭露項目 本報告書對應章節
治理•	a. 董事會對氣候相關風險與機會的監督情況
1.1~1.4
•	b. 管理階層在評估和管理氣候相關風險與機會方面的角色
策略•	a. 組織已鑑別出之短、中、長期的氣候相關風險與機會 2.1
•	b. 氣候相關風險與機會對組織在業務、策略和財務規劃的影響 2.1~2.3
•	c. 組織在策略上的韌性，並考量不同氣候相關情境 ( 包括 2	℃或更嚴苛的情境 ) 2.2"
G-1-3,0.8292455625199635,"及規劃因應措施或行動方案。
STEP 6執行成果陳報彙整本年度執行成果陳報董事會，以做為董事會討論氣候策略之
依據。第二章 氣候策略
2.1 氣候風險與機會
氣候風險與機會鑑別
　　為了掌握本集團可能所面臨之氣候相關風險
與機會以及其影響。TCFD工作小組依循TCFD架
構指引，研蒐國內外氣候相關研究文獻，並參酌金
融同業之氣候風險與機會管理議題，建立氣候相關
風險與機會鑑別問卷。
　　針對各類型的轉型風險與實體風險及其對價
值鏈之影響進行辨識與衡量，所涵蓋的風險類型包
含：現行法規風險、新興法規風險、技術風險、政
策風險、市場風險、聲譽風險、立即性實體風險及"
G-1-3,0.8291678226578851,"風險管理委員會報告後，納入本公司風險管理委員會之各子公司報告案，本公司風管處彙整執行情形、相關因應措施及策略等陳報風險管理委員會
及董事會，依決議事項持續追蹤改善。倘發生重大異常氣候風險或特殊情況，則依本公司緊急事件危機處理相關規定採取因應措施。
1.3 知識與能力培育
　　合庫深知氣候知識建構的重要性，致力於增進治理階層及員工對
氣候風險議題的認知。2022年董事會成員參與各項氣候相關課程講
習，包括「全球淨零排放因應與企業ESG行動」、「氣候變遷與淨
零排放政策對企業經營的風險與機會」、「以金融支持產業轉型減碳
及達成淨零」、 「低碳經濟與企業低碳創新的全球趨勢與商機」、 「國"
G-1-3,0.8273415882325843,"合庫金控 TAIWAN COOPERATIVE HOLDINGS 氣候相關財務揭露報告書 TCFD REPORT 2022
3
RISK
MANAGEMENT
第三章  氣候風險管理"
G-1-3,0.8218445127011778,"與其衝擊，針對氣候相關風險與機會進行辨識、衡量、監督及控管程
序，並制訂因應策略以及指標目標。
風險管理委員會
氣候風險管理之統籌單位，負責監督及指導氣候風險管理執行情形，
審議氣候風險相關提案，並提報董事會氣候風險相關資訊。風險管理
委員會主任委員由董事長兼任，委員有總經理、副總經理等為委員成
員，董事長及總經理皆為董事成員，藉由董事成員的監管，達到董事
會監督之目的。
合庫銀行資產負債管理暨業務發展委員會、
投資企業暨買賣有價證券審議委員會及授信審議小組
各依其職掌及業務別，考量氣候相關風險與機會，審議提案。"
G-1-3,0.8212640559303643,"2022
TCFD Report前言 ｜氣候治理 ｜氣候策略 ｜氣候風險管理 ｜氣候指標與目標 ｜未來展望 ｜附錄49面向 指引編號 指引內容 對應章節
治理二、( 一 )董事會及高階管理階層應將氣候風險因素納入銀行風險胃納、策略及經營計畫中，包括辨識及評估氣候相關之風險與機會，以及其
對銀行策略與計畫之影響。同時應考量相關國際協定之目標及國家政策要求之期程，以持續有效監控銀行對氣候風險之管理與揭露。1.1
二、( 二 )董事會應核定氣候風險管理政策，並據以指導、監督及管理銀行對氣候風險之暴險情形，確保銀行訂定之定性及定量措施符合其風"
G-1-3,0.8205841744167323,"風險管理準則」或「氣候風險管理要點」，明確劃分董事會、高
階管理階層、相關委員會與小組，以及內部控制三道防線等氣
候風險管理組織架構與職責。其餘子公司因暴險部位占比低，
依循本公司治理原則管理氣候相關風險。 本公司氣候風險管理最高決策單位，確保建立及維持適當有效之氣候風險管理制度金控董事會
董事長
董事長銀行董事會永續經營委員會
永續金融小組
TCFD 工作小組氣候風險管理之統籌單位，
監督及指導集團氣候風險管
理執行情形，並提報董事會
相關資訊風險管理委員會 高階管理階層
定期檢視氣候風險管理執行
情形、監控暴險，檢視不同
氣候情境下之因應策略
高階管理階層 風險管理委員會 總稽核"
G-1-3,0.8195957886723033,"2022
TCFD Report2
第二章 氣候策略 12
2.1 氣候風險與機會	 12
2.2 氣候情境分析與策略韌性	 19
2.3 氣候策略與行動	 32目錄
CONTENTS 關於報告書	 3
董事長的話	 4
TCFD 執行成果及未來規劃	 5
第一章 氣候治理 7
1.1 治理架構與權責	 7
1.2 資訊呈報機制	 9
1.3 知識與能力培育	 9
1.4 獎酬機制	 10第三章 氣候風險管理 36
3.1 風險管理架構及政策	 36
3.2 風險胃納及限額	 38
3.3	風險辨識、評估及管理	 38
第四章 氣候指標與目標 41
4.1 溫室氣體排放指標與目標	 41"
G-1-3,0.8184156576801842,"二、( 二 )董事會應核定氣候風險管理政策，並據以指導、監督及管理銀行對氣候風險之暴險情形，確保銀行訂定之定性及定量措施符合其風
險胃納。董事會應認知氣候風險對銀行財務之可能影響，並對確保建立及維持適當有效之氣候風險管理制度負有最終之責任。1.1,	1.2
二、( 三 )高階管理階層應訂定氣候風險管理之政策、管理制度及監控指標，定期檢視其有效性與執行情形。持續監控銀行氣候風險之暴險狀
況，檢視銀行在不同氣候情境下之因應策略是否具有韌性。並應配置充分人力資源，施以適當合宜之訓練。1.1,	1.3"
G-1-3,0.8179808421033368,"2022
TCFD Report前言 ｜氣候治理 ｜氣候策略 ｜氣候風險管理 ｜氣候指標與目標 ｜未來展望 ｜附錄363.1 風險管理架構及政策
風險管理政策與指導準則
氣候風險管理準則
氣候風險三道防線
自身營運 金融產品與服務資本適足性
市場風險 信用風險
保險風險
流動性風險 利率風險作業風險其他風險 氣候風險風險管理範疇
合庫金控制定
「風險管理政策與指導準則」
並於2022年新訂氣候風險管理準則
　　根據本公司「風險管理政策與指導準則」，董事會為整體風險管理之最終承擔者，並明訂本公司及子公司應建立風險辨識、衡量、監督及控管程"
G-1-3,0.8173898015478188,"合庫金控 TAIWAN COOPERATIVE HOLDINGS 氣候相關財務揭露報告書 TCFD REPORT 2022
1
GOVERNANCE
第一章  氣候治理"
G-1-3,0.8170621308740709,"2022
TCFD Report前言 ｜氣候治理 ｜氣候策略 ｜氣候風險管理 ｜氣候指標與目標 ｜未來展望 ｜附錄8董事會成員背景及專業
　　董事會成員具備豐富之多元性，產業經歷方面具全球行業分類標準 （GICS） 金
融相關工作經驗者達 	85.7%。然而，氣候變遷的影響逐漸擴大，集團董事具備氣
候變遷相關知識背景的重要性也日趨顯著。本集團董事持續精進自身對於金融業
之氣候風險相關議題之了解，以及國內外因應氣候變遷之金融法規規範及揭露要
求。在氣候變遷議題快速變動與發展的時代，集團董事皆積極參與氣候變遷相關
講座及論壇，並廣納外部專家之建議，以掌握氣候變遷議題之最新趨勢，強化自"
G-1-3,0.8169439721842706,"員會發布之「本國銀行氣候風險財務揭露指引」進行揭露。
報告書期間
　　本報告書為合庫金控第一本氣候相關財務揭露報告，歷年氣候相
關財務揭露請參考《合庫金控永續報告書》。本報告書揭露 	2022	年度
（2022	年	1	月	1	日至	2022	年	12	月	31	日） 合庫金控於氣候治理、氣
候策略、氣候風險管理、氣候指標與目標之執行成果，部分資訊溯及 	
2022	年度以前相關績效或至	 2023	年最近資訊，以呈現整體執行成果
或數據變化。範疇與邊界
　　本報告書涵蓋合庫金控暨旗下	7	家子公司 （合庫銀行、合庫證券、
合庫票券、合庫資產管理、合庫投信、合庫創投、合庫人壽） ，並以"
G-1-3,0.8161854132047714,"理執行情形，並提報董事會
相關資訊風險管理委員會 高階管理階層
定期檢視氣候風險管理執行
情形、監控暴險，檢視不同
氣候情境下之因應策略
高階管理階層 風險管理委員會 總稽核
投資企業暨買賣有價證券
 審議委員會資產負債管理暨
業務發展委員會授信審議小組
第二道防線
風險管理部 / 法令遵循部第一道防線 第三道防線< 合庫金控氣候風險治理架構 >第一章 氣候治理
董事會
為氣候風險管理最高決策單位，負責管理氣候相關政策規劃與資
源配置之核定，對確保建立及維持適當有效之氣候風險管理制度
負有最終責任。
高階管理階層
定期檢視氣候風險管理執行情形，持續監控氣候風險暴險，檢視"
G-1-3,0.8161768995413723,"每月 風險管理單位	➡	高階管理階層 統計監控「高污染及高碳排行業」暴險情形，陳報高階管理階層。
每季 風險管理單位	➡	風險管理委員會	➡	董事會風險管理單位依業務性質及資產規模，按季將氣候風險管理重要事項於其風險管
理委員會報告後，納入1月、4月、7月及10月陳報董事會之風險管理資訊報告案。
每年 風險管理委員會	➡	董事會 風險管理委員會每年定期呈報氣候風險辨識結果及管理流程至董事會。
　　本公司每年皆定期安排員工參與氣候相關基礎訓練，以確保每位
同仁了解氣候變遷對合庫的衝擊，例如「氣候變遷國際發展及因應策
略」、「氣候風險管理」、「永續金融專業人才培訓」及「實體風險"
G-1-3,0.8155109582614759,"2022
TCFD Report前言 ｜氣候治理 ｜氣候策略 ｜氣候風險管理 ｜氣候指標與目標 ｜未來展望 ｜附錄7　　董事會及高階管理階層對氣候相關風險之管理及監督為氣
候治理之基石，以形塑企業價值，是帶領集團因應氣候變遷議
題之重要推手。旗下由相關委員會及小組負責執行氣候風險機
會之管理以及相關業務之監督與執行。
1.1 治理架構與權責
　　本公司、合庫銀行、合庫人壽及合庫票券均已訂定「氣候
風險管理準則」或「氣候風險管理要點」，明確劃分董事會、高
階管理階層、相關委員會與小組，以及內部控制三道防線等氣
候風險管理組織架構與職責。其餘子公司因暴險部位占比低，"
G-1-3,0.813966634511764,"2022
TCFD Report前言 ｜氣候治理 ｜氣候策略 ｜氣候風險管理 ｜氣候指標與目標 ｜未來展望 ｜附錄3關於報告書
　　氣候變遷所帶來之風險已迫在眉睫，成為全球不可忽視的議題。
金融業扮演資本及資金中介者角色，更應成為淨零轉型推動的領導
者，積極推動永續發展與氣候變遷管理。合庫金控高度關注氣候變遷
議題，積極建立完善的氣候治理架構，透過明確的權責劃分與定期的
陳報機制，精進集團風險管理能力，期望在氣候變遷衝擊下，能積極
因應氣候相關風險，並掌握氣候機會衍生之商機，開創屬於合庫與各
利害關係人的淨零未來。
編製原則"
G-1-3,0.8125440414307457,"為因應全球氣候變遷，強化氣候風險管理，本公司於 2022 年依據「風險管理政策與指導準則」並參照金管會「本國銀行氣候風險財務揭露指引」
及「保險業氣候相關風險財務揭露指引」訂定「氣候風險管理準則」，將氣候風險納入現有風險管理架構中，並適用於本集團所各子公司。合庫支持國
際倡議或指引及遵循國內主管機關政策規範，將氣候風險與機會相關議題融入營運及業務決策流程中。第三章 氣候風險管理"
G-1-3,0.812390989022284,"2022
TCFD Report前言 ｜氣候治理 ｜氣候策略 ｜氣候風險管理 ｜氣候指標與目標 ｜未來展望 ｜附錄37
氣候風險三道防線
　　本集團除於董事會、高階管理階層及相關委員會之氣候治理架構下，依循內部控制三道防線劃分明確氣候管理的權責歸屬，以發揮治理效能。
1第一道防線
業務主管單位及
營業單位相關單位
充分瞭解所轄業務氣候風險，於各項作業管理規定逐步導入氣候風險因子，並訂定對應
之關鍵指導與目標。營業單位應落實辨識、衡量、控制及降低氣候風險對營運所產生之
影響，並對投融資對象之溫室氣體排放等氣候風險相關資料與其因應措施，進行必要之
蒐集、建檔與更新。權　　責
2第二道防線"
G-1-3,0.8107768558703387,"鑑於氣候風險之影響時間長且國際間氣候風險評估與量化分析之方法學尚持續研究發展中，本集團將定期審視氣候風險管理內容，並結合進行
中之科學基礎減碳目標設定專案，逐步提升及擴大氣候風險管理範疇，期能主動因應氣候變遷潛在風險及掌握商機，帶動綠色產業之投融資，以引
導產業低碳轉型，促成產業與金融業共同追求綠色永續發展之良性循環。"
G-1-3,0.8096216316050789,"2022
TCFD Report前言 ｜氣候治理 ｜氣候策略 ｜氣候風險管理 ｜氣候指標與目標 ｜未來展望 ｜附錄10目標 課程內容 預計參與人員
強化集團同仁對氣候變遷議題的理解氣候變遷國際發展趨勢及因應策略 董事及高階管理階層
金融業與氣候變遷因應趨勢 全體同仁
建構風險部門同仁對氣候風險鑑別與
評估的能力氣候變遷風險管理實務 風險部門同仁
氣候情境分析介紹 風險部門同仁
使同仁認識氣候相關金融產品與服務氣候機會所帶來的永續金融商品服務 全體同仁
綠色金融產品趨勢 全體同仁2023 年訓練計畫"
G-1-3,0.8084210154049734,"方式。
•	徵取企業授信戶資料表、年報、永續報告書等公開資訊，得知用水用電情形，供審核參考。
2氣候相關法規對自身營
運之影響「氣候變遷因應法」正式發布，倘未能妥善因應
與規劃，可能遭受裁罰。中度 短期自身
營運•	資產價值減損
•	合規費用增加
•	間接成本上升•	作業風險
•	合規風險
因應措施	➡•	針對綠色金融 3.0 行動方案及其他相關監理機關要求，本集團已將氣候相關風險管理納入內部規章，並採取對應措施。
•	為符合國家2050淨零路徑下氣候相關法規對於企業減碳設立的目標，銀行推動節能減碳專案，並持續以購入綠電方式，降低營運碳排。
3實體風險對融資與投資"
G-1-3,0.8083619175982864,"「風險管理政策與指導準則」
並於2022年新訂氣候風險管理準則
　　根據本公司「風險管理政策與指導準則」，董事會為整體風險管理之最終承擔者，並明訂本公司及子公司應建立風險辨識、衡量、監督及控管程
序。高階管理者與風險控管單位分別負責監督及執行風險管理政策，並依規呈報執行情形。本公司及各子公司設有「風險管理委員會」，負責擬定風
險管理制度、政策及監控指標等，惟子公司若業務單純，經本公司同意未設置「風險管理委員會」者，由其風險管理單位負責制定相關程序。
　　為因應全球氣候變遷，強化氣候風險管理，本公司於 2022 年依據「風險管理政策與指導準則」並參照金管會「本國銀行氣候風險財務揭露指引」"
G-1-3,0.807263753373636,"質，定期監控氣候風險相
關指標以及情境分析結
果，並監控其對財務的衝
擊。STEP 4報告
本公司風管處應定期彙整
各子公司氣候風險管理執
行情形、相關因應措施及
策略陳報風險管理委員會
及董事會。3.2 風險胃納及限額
3.3 風險辨識、評估及管理
　　本集團全面盤點氣候相關實體及轉型風險對於自身營運和投融資等營業活動，可能造成既有風險 （如信用、市場、流動性、作業與聲譽等風險）
在短、中、長期的影響，並根據資產所在之地理位置或碳相關 （高碳排） 資產暴露情形決定風險程度，藉以對辨識之風險進行重大性評估。2023 	年"
G-1-3,0.8070733909972617,"2022
TCFD Report前言 ｜氣候治理 ｜氣候策略 ｜氣候風險管理 ｜氣候指標與目標 ｜未來展望 ｜附錄15註：1~3 項為重大氣候風險，本集團設定前 40% 為重大性評估門檻。排
序風險項目 說明影響
程度影響
時間點 影 響
價值鏈 財務
影響  既有
風險連結
4氣候訴訟隨著法規趨嚴與投資人期待提高，公司因未依承
諾遵循國際永續標準或倡議，或金融產品及服務
未達氣候相關法規揭露要求，而使公司面臨氣候
相關訴訟風險。中度 中期自身
營運•	訴訟或罰款費用增
加
•	合規費用增加
•	間接成本增加•	作業風險
•	聲譽風險"
G-1-3,0.806417328401088,"2022
TCFD Report前言 ｜氣候治理 ｜氣候策略 ｜氣候風險管理 ｜氣候指標與目標 ｜未來展望 ｜附錄47　　本報告書係合庫金控首次獨立發布之 TCFD 報告書，於 TCFD 所建議的架構下，公開揭露本集團在氣候治理、氣候策略、氣候風險管理、
及氣候指標與目標四大構面之執行現況及未來規劃。本報告書之揭露亦依循金管會發布「本國銀行氣候風險財務揭露指引」，並接軌國內外氣
候相關財務揭露準則。
　　合庫金控始終致力於將永續精神融入企業經營策略中，積極響應國內外永續及氣候相關倡議，已陸續完成簽署 TCFD、赤道原則、SBTi"
G-1-3,0.8053310042758248,"之關鍵指導與目標。營業單位應落實辨識、衡量、控制及降低氣候風險對營運所產生之
影響，並對投融資對象之溫室氣體排放等氣候風險相關資料與其因應措施，進行必要之
蒐集、建檔與更新。權　　責
2第二道防線
風險管理及
法令遵循單位規劃氣候風險管理機制，研議產業氣候風險分級；確認氣候風險管理規章，配合相關法
規適時更新，並確保遵守法令規範。
3第三道防線
稽核單位評估第一道及第二道防線進行氣候風險監控之有效性，
並適時提供改善建議。"
G-1-3,0.8047003969855528,"資訊。風險管理委員會主任委員由董事長兼任，委員有總經理、副總經理等為委員成員，董事長及總經理皆為董事成員，藉由董事成員的監
管，達到董事會監督之目的。
(3)	合庫銀行資產負債管理暨業務發展委員會、投資企業暨買賣有價證券審議委員會及授信審議小組：各依其職掌及業務別，考量氣候相關風險
與機會，審議提案。1.2 資訊陳報機制
　　本公司定期向高階管理階層及董事會陳報氣候風險管理相關資訊。其中，各子公司依業務性質及資產規模，按季將氣候風險管理重要事項於其
風險管理委員會報告後，納入本公司風險管理委員會之各子公司報告案，本公司風管處彙整執行情形、相關因應措施及策略等陳報風險管理委員會"
G-1-3,0.8044422475384236,"合庫金控 TAIWAN COOPERATIVE HOLDINGS 氣候相關財務揭露報告書	TCFD REPORT 2022
2
STRATEGY
第二章  氣候策略"
